,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,Crowded,Crowded_pred
6150,20.68,20.54,20.22,12,15,72,480.0,0,0,0,13/01/2021 16:33:38,0,1
6151,20.67,20.56,20.16,12,15,72,480.0,0,0,0,13/01/2021 16:34:09,0,1
6152,20.62,20.58,20.22,12,15,72,480.0,0,0,0,13/01/2021 16:34:40,0,1
6153,20.64,20.61,20.18,12,15,72,475.0,0,0,0,13/01/2021 16:35:10,0,1
6154,20.63,20.62,20.3,12,15,72,480.0,0,0,0,13/01/2021 16:35:41,0,1
6155,20.58,20.58,20.3,12,15,72,480.0,0,0,0,13/01/2021 16:36:12,0,1
6156,20.6,20.62,20.26,12,15,72,475.0,0,0,0,13/01/2021 16:36:42,0,1
6157,20.63,20.61,20.15,12,15,72,470.0,0,0,0,13/01/2021 16:37:13,0,1
6158,20.65,20.59,20.19,12,12,75,465.0,0,0,0,13/01/2021 16:37:44,0,1
6159,20.6,20.57,20.24,12,12,78,460.0,0,0,0,13/01/2021 16:38:14,0,1
6160,20.66,20.59,20.23,12,12,78,460.0,0,0,0,13/01/2021 16:38:45,0,1
6161,20.6,20.62,20.16,12,12,75,455.0,0,0,0,13/01/2021 16:39:15,0,1
6162,20.66,20.61,20.17,12,12,72,450.0,0,0,0,13/01/2021 16:39:46,0,1
6163,20.65,20.63,20.23,12,12,69,450.0,0,0,0,13/01/2021 16:40:17,0,1
6164,20.63,20.57,20.28,12,12,66,445.0,0,0,0,13/01/2021 16:40:47,0,1
6165,20.69,20.58,20.21,12,12,60,445.0,0,0,0,13/01/2021 16:41:18,0,1
6166,20.68,20.55,20.3,12,12,60,445.0,0,0,0,13/01/2021 16:41:49,0,1
6167,20.67,20.54,20.24,9,12,60,450.0,0,0,0,13/01/2021 16:42:19,0,1
6168,20.6,20.62,20.23,9,12,60,450.0,0,0,0,13/01/2021 16:42:50,0,1
6169,20.66,20.59,20.19,9,12,57,450.0,0,0,0,13/01/2021 16:43:21,0,1
6170,20.65,20.59,20.2,9,12,57,445.0,0,0,0,13/01/2021 16:43:51,0,1
6171,20.64,20.61,20.23,9,12,57,435.0,0,0,0,13/01/2021 16:44:22,0,1
6172,20.59,20.58,20.18,9,12,57,435.0,0,0,0,13/01/2021 16:44:52,0,1
6173,20.68,20.53,20.22,9,12,54,430.0,0,0,0,13/01/2021 16:45:23,0,1
6174,20.56,20.55,20.18,9,12,54,435.0,0,0,0,13/01/2021 16:45:54,0,1
6175,20.67,20.56,20.15,9,9,51,435.0,0,0,0,13/01/2021 16:46:24,0,1
6176,20.62,20.61,20.23,9,9,51,430.0,0,0,0,13/01/2021 16:46:55,0,1
6177,20.56,20.55,20.18,9,9,51,425.0,0,0,0,13/01/2021 16:47:26,0,1
6178,20.6,20.57,20.17,9,9,48,430.0,0,0,0,13/01/2021 16:47:56,0,1
6179,20.58,20.57,20.21,9,9,48,430.0,0,0,0,13/01/2021 16:48:27,0,1
6180,20.59,20.55,20.18,9,9,48,425.0,0,0,0,13/01/2021 16:48:58,0,1
6181,20.6,20.56,20.16,9,9,45,425.0,0,0,0,13/01/2021 16:49:28,0,1
6182,20.56,20.53,20.17,9,9,45,425.0,0,0,0,13/01/2021 16:49:59,0,1
6183,20.59,20.56,20.14,9,9,45,420.0,0,0,0,13/01/2021 16:50:29,0,1
6184,20.57,20.58,20.15,9,9,45,420.0,0,0,0,13/01/2021 16:51:00,0,1
6185,20.62,20.63,20.1,9,9,42,420.0,0,0,0,13/01/2021 16:51:31,0,1
6186,20.55,20.55,20.22,6,9,42,415.0,0,0,0,13/01/2021 16:52:01,0,1
6187,20.6,20.54,20.17,6,9,42,420.0,0,0,0,13/01/2021 16:52:32,0,1
6188,20.57,20.59,20.21,6,9,42,425.0,0,0,0,13/01/2021 16:53:03,0,1
6189,20.55,20.56,20.2,6,9,42,425.0,0,0,0,13/01/2021 16:53:33,0,1
6190,20.55,20.62,20.19,6,9,42,425.0,0,0,0,13/01/2021 16:54:04,0,1
6191,20.57,20.55,20.15,6,9,42,420.0,0,0,0,13/01/2021 16:54:35,0,1
6192,20.62,20.54,20.12,6,9,42,415.0,0,0,0,13/01/2021 16:55:05,0,1
6193,20.54,20.53,20.24,6,6,42,415.0,0,0,0,13/01/2021 16:55:36,0,1
6194,20.59,20.61,20.19,6,6,39,410.0,0,0,0,13/01/2021 16:56:06,0,1
6195,20.55,20.56,20.17,6,6,39,405.0,0,0,0,13/01/2021 16:56:37,0,1
6196,20.56,20.56,20.17,6,6,39,400.0,0,0,0,13/01/2021 16:57:08,0,1
6197,20.55,20.59,20.23,6,6,39,395.0,0,0,0,13/01/2021 16:57:38,0,1
6198,20.59,20.59,20.18,6,6,36,400.0,0,0,0,13/01/2021 16:58:09,0,1
6199,20.56,20.56,20.1,6,6,36,400.0,0,0,0,13/01/2021 16:58:40,0,1
6200,20.6,20.57,20.18,6,6,36,400.0,0,0,0,13/01/2021 16:59:10,0,1
6201,20.62,20.55,20.14,6,6,33,390.0,0,0,0,13/01/2021 16:59:41,0,1
6202,20.57,20.53,20.16,6,6,33,390.0,0,0,0,13/01/2021 17:00:11,0,1
6203,20.62,20.49,20.15,6,6,33,390.0,0,0,0,13/01/2021 17:00:42,0,1
6204,20.54,20.62,20.18,6,6,33,390.0,0,0,0,13/01/2021 17:01:13,0,1
6205,20.62,20.62,20.18,6,6,30,390.0,0,0,0,13/01/2021 17:01:43,0,1
6206,20.55,20.62,20.12,6,6,30,390.0,0,0,0,13/01/2021 17:02:14,0,1
6207,20.52,20.61,20.11,6,6,30,390.0,0,0,0,13/01/2021 17:02:45,0,1
6208,20.54,20.59,20.11,3,6,30,395.0,0,0,0,13/01/2021 17:03:15,0,1
6209,20.53,20.46,20.19,3,6,30,390.0,0,0,0,13/01/2021 17:03:46,0,1
6210,20.53,20.59,20.15,3,6,30,390.0,0,0,0,13/01/2021 17:04:17,0,1
6211,20.53,20.61,20.13,3,3,30,390.0,0,0,0,13/01/2021 17:04:47,0,1
6212,20.62,20.62,20.17,3,3,30,390.0,0,0,0,13/01/2021 17:05:18,0,1
6213,20.61,20.61,20.18,3,3,30,390.0,0,0,0,13/01/2021 17:05:48,0,1
6214,20.51,20.51,20.11,3,3,27,390.0,0,0,0,13/01/2021 17:06:19,0,1
6215,20.61,20.56,20.15,3,3,27,390.0,0,0,0,13/01/2021 17:06:50,0,1
6216,20.61,20.48,20.19,3,3,27,390.0,0,0,0,13/01/2021 17:07:20,0,1
6217,20.62,20.54,20.11,3,3,27,390.0,0,0,0,13/01/2021 17:07:51,0,1
6218,20.5,20.5,20.19,3,3,27,390.0,0,0,0,13/01/2021 17:08:22,0,1
6219,20.56,20.49,20.13,3,3,24,390.0,0,0,0,13/01/2021 17:08:52,0,1
6220,20.53,20.49,20.11,3,3,24,390.0,0,0,0,13/01/2021 17:09:23,0,1
6221,20.56,20.51,20.1,3,3,24,390.0,0,0,0,13/01/2021 17:09:54,0,1
6222,20.53,20.48,20.15,3,3,24,390.0,0,0,0,13/01/2021 17:10:24,0,1
6223,20.51,20.54,20.12,3,3,24,385.0,0,0,0,13/01/2021 17:10:55,0,1
6224,20.56,20.47,20.03,3,3,21,385.0,0,0,0,13/01/2021 17:11:25,0,1
6225,20.5,20.47,20.12,3,3,21,385.0,0,0,0,13/01/2021 17:11:56,0,1
6226,20.53,20.54,20.09,3,3,21,385.0,0,0,0,13/01/2021 17:12:27,0,1
6227,20.49,20.52,20.1,3,3,21,385.0,0,0,0,13/01/2021 17:12:57,0,1
6228,20.57,20.5,20.17,3,3,21,385.0,0,0,0,13/01/2021 17:13:28,0,1
6229,20.53,20.52,20.12,3,3,21,385.0,0,0,0,13/01/2021 17:13:59,0,1
6230,20.56,20.48,20.11,3,3,21,385.0,0,0,0,13/01/2021 17:14:29,0,1
6231,20.54,20.47,20.13,3,3,21,385.0,0,0,0,13/01/2021 17:15:00,0,1
6232,20.47,20.49,20.17,3,3,18,385.0,0,0,0,13/01/2021 17:15:31,0,1
6233,20.49,20.48,20.11,0,3,18,385.0,0,0,0,13/01/2021 17:16:01,0,1
6234,20.54,20.55,20.12,3,3,18,385.0,0,0,0,13/01/2021 17:16:32,0,1
6235,20.56,20.51,20.05,3,3,18,385.0,0,0,0,13/01/2021 17:17:02,0,1
6236,20.56,20.51,20.17,0,0,18,385.0,0,0,0,13/01/2021 17:17:33,0,1
6237,20.48,20.52,20.15,0,3,18,385.0,0,0,0,13/01/2021 17:18:04,0,1
6238,20.53,20.51,20.14,0,0,15,385.0,0,0,0,13/01/2021 17:18:34,0,1
6239,20.53,20.52,20.18,0,0,15,385.0,0,0,0,13/01/2021 17:19:05,0,1
6240,20.47,20.47,20.06,0,0,15,385.0,0,0,0,13/01/2021 17:19:36,0,1
6241,20.49,20.48,20.08,0,0,15,385.0,0,0,0,13/01/2021 17:20:37,0,1
6242,20.52,20.56,20.08,0,0,15,385.0,0,0,0,13/01/2021 17:21:08,0,1
6243,20.54,20.53,20.1,0,0,15,385.0,0,0,0,13/01/2021 17:21:38,0,1
6244,20.48,20.48,20.05,0,0,15,385.0,0,0,0,13/01/2021 17:22:09,0,1
6245,20.54,20.51,20.05,0,0,15,385.0,0,0,0,13/01/2021 17:22:39,0,1
6246,20.46,20.51,20.09,0,0,15,385.0,0,0,0,13/01/2021 17:23:10,0,1
6247,20.45,20.5,20.07,0,0,15,385.0,0,0,0,13/01/2021 17:23:41,0,1
6248,20.44,20.56,20.11,0,0,15,385.0,0,0,0,13/01/2021 17:24:11,0,1
6249,20.54,20.49,20.05,0,0,15,385.0,0,0,0,13/01/2021 17:24:42,0,1
6250,20.55,20.53,20.07,0,0,15,385.0,0,0,0,13/01/2021 17:25:13,0,1
6251,20.54,20.52,20.12,0,0,15,385.0,0,0,0,13/01/2021 17:25:43,0,1
6252,20.53,20.55,20.11,0,0,12,385.0,0,0,0,13/01/2021 17:26:14,0,1
6253,20.5,20.47,20.04,0,0,12,385.0,0,0,0,13/01/2021 17:26:45,0,1
6254,20.51,20.48,20.03,0,0,12,380.0,0,0,0,13/01/2021 17:27:15,0,1
6255,20.5,20.55,20.11,0,0,12,380.0,0,0,0,13/01/2021 17:27:46,0,1
6256,20.54,20.49,20.13,0,0,12,380.0,0,0,0,13/01/2021 17:28:16,0,1
6257,20.47,20.46,20.11,0,0,12,380.0,0,0,0,13/01/2021 17:28:47,0,1
6258,20.46,20.43,20.12,0,0,12,380.0,0,0,0,13/01/2021 17:29:18,0,1
6259,20.47,20.46,20.11,0,0,12,380.0,0,0,0,13/01/2021 17:29:48,0,1
6260,20.47,20.48,20.11,0,0,9,380.0,0,0,0,13/01/2021 17:30:19,0,1
6261,20.44,20.49,20.13,0,0,9,380.0,0,0,0,13/01/2021 17:30:50,0,1
6262,20.48,20.56,20.03,0,0,9,380.0,0,0,0,13/01/2021 17:31:20,0,1
6263,20.47,20.46,20.07,0,0,9,380.0,0,0,0,13/01/2021 17:31:51,0,1
6264,20.42,20.47,20.1,0,0,9,380.0,0,0,0,13/01/2021 17:32:22,0,1
6265,20.46,20.43,20.1,0,0,9,380.0,0,0,0,13/01/2021 17:32:52,0,1
6266,20.41,20.49,20.09,0,0,9,380.0,0,0,0,13/01/2021 17:33:23,0,1
6267,20.41,20.46,20.06,0,0,9,380.0,0,0,0,13/01/2021 17:33:53,0,1
6268,20.51,20.47,20.04,0,0,9,380.0,0,0,0,13/01/2021 17:34:24,0,1
6269,20.46,20.55,20.05,0,0,6,380.0,0,0,0,13/01/2021 17:34:55,0,1
6270,20.48,20.5,20.06,0,0,6,380.0,0,0,0,13/01/2021 17:35:25,0,1
6271,20.41,20.44,20.1,0,0,6,380.0,0,0,0,13/01/2021 17:35:56,0,1
6272,20.43,20.45,20.11,0,0,6,380.0,0,0,0,13/01/2021 17:36:27,0,1
6273,20.53,20.44,20.11,0,0,6,380.0,0,0,0,13/01/2021 17:36:57,0,1
6274,20.53,20.41,20.02,0,0,6,380.0,0,0,0,13/01/2021 17:37:28,0,1
6275,20.45,20.47,20.05,0,0,6,380.0,0,0,0,13/01/2021 17:37:58,0,1
6276,20.4,20.44,20.11,0,0,6,380.0,0,0,0,13/01/2021 17:38:29,0,1
6277,20.43,20.45,20.06,0,0,6,380.0,0,0,0,13/01/2021 17:39:00,0,1
6278,20.46,20.41,20.1,0,0,6,380.0,0,0,0,13/01/2021 17:39:30,0,1
6279,20.42,20.5,20.04,0,0,3,380.0,0,0,0,13/01/2021 17:40:01,0,1
6280,20.46,20.5,20.05,0,0,3,380.0,0,0,0,13/01/2021 17:40:32,0,1
6281,20.51,20.53,19.99,0,0,3,380.0,0,0,0,13/01/2021 17:41:02,0,1
6282,20.45,20.46,20.05,0,0,3,380.0,0,0,0,13/01/2021 17:41:33,0,1
6283,20.47,20.47,20.12,0,0,3,375.0,0,0,0,13/01/2021 17:42:04,0,1
6284,20.53,20.47,20.0,0,0,3,380.0,0,0,0,13/01/2021 17:42:34,0,1
6285,20.41,20.5,20.03,0,0,3,375.0,0,0,0,13/01/2021 17:43:05,0,1
6286,20.41,20.44,19.98,0,0,3,375.0,0,0,0,13/01/2021 17:43:35,0,1
6287,20.4,20.47,20.04,0,0,3,380.0,0,0,0,13/01/2021 17:44:06,0,1
6288,20.47,20.41,19.98,0,0,3,375.0,0,0,0,13/01/2021 17:44:37,0,1
6289,20.56,20.55,20.05,0,0,3,375.0,0,0,0,13/01/2021 17:45:07,0,1
6290,20.48,20.49,19.98,0,0,3,375.0,0,0,0,13/01/2021 17:45:38,0,1
6291,20.5,20.49,20.05,0,0,3,375.0,0,0,0,13/01/2021 17:46:09,0,1
6292,20.47,20.55,20.04,0,0,0,375.0,0,0,0,13/01/2021 17:46:39,0,1
6293,20.49,20.4,20.08,0,0,0,375.0,0,0,0,13/01/2021 17:47:10,0,1
6294,20.55,20.42,20.05,0,0,0,375.0,0,0,0,13/01/2021 17:47:41,0,1
6295,20.56,20.43,20.0,0,0,0,375.0,0,0,0,13/01/2021 17:48:11,0,1
6296,20.48,20.49,20.01,0,0,0,375.0,0,0,0,13/01/2021 17:48:42,0,1
6297,20.48,20.41,20.02,0,0,0,375.0,0,0,0,13/01/2021 17:49:12,0,1
6298,20.47,20.45,20.03,0,0,0,375.0,0,0,0,13/01/2021 17:49:43,0,1
6299,20.42,20.42,20.02,0,0,0,375.0,0,0,0,13/01/2021 17:50:14,0,1
6300,20.47,20.42,20.02,0,0,0,375.0,0,0,0,13/01/2021 17:50:44,0,1
6301,20.47,20.41,20.06,0,0,0,375.0,0,0,0,13/01/2021 17:51:15,0,1
6302,20.42,20.43,19.98,0,0,0,375.0,0,0,0,13/01/2021 17:51:46,0,1
6303,20.49,20.42,19.99,0,0,0,375.0,0,0,0,13/01/2021 17:52:16,0,1
6304,20.5,20.48,20.03,0,0,0,375.0,0,0,0,13/01/2021 17:52:47,0,1
6305,20.42,20.43,20.01,0,0,0,375.0,0,0,0,13/01/2021 17:53:18,0,1
6306,20.43,20.43,20.01,0,0,0,375.0,0,0,0,13/01/2021 17:53:48,0,1
6307,20.47,20.49,20.06,0,0,0,375.0,0,0,0,13/01/2021 17:54:19,0,1
6308,20.42,20.45,20.0,0,0,0,375.0,0,0,0,13/01/2021 17:54:49,0,1
6309,20.42,20.49,20.09,0,0,0,375.0,0,0,0,13/01/2021 17:55:20,0,1
6310,20.46,20.46,20.03,0,0,0,370.0,0,0,0,13/01/2021 17:55:51,0,1
6311,20.48,20.48,20.04,0,0,0,375.0,0,0,0,13/01/2021 17:56:21,0,1
6312,20.4,20.53,20.03,0,0,0,370.0,0,0,0,13/01/2021 17:56:52,0,1
6313,20.46,20.43,20.04,0,0,0,370.0,0,0,0,13/01/2021 17:57:23,0,1
6314,20.46,20.43,20.02,0,0,0,370.0,0,0,0,13/01/2021 17:57:53,0,1
6315,20.49,20.46,20.01,0,0,0,370.0,0,0,0,13/01/2021 17:58:24,0,1
6316,20.5,20.46,20.01,0,0,0,370.0,0,0,0,13/01/2021 17:58:55,0,1
6317,20.45,20.44,19.99,0,0,0,370.0,0,0,0,13/01/2021 17:59:25,0,1
6318,20.47,20.48,20.0,0,0,0,370.0,0,0,0,13/01/2021 17:59:56,0,1
6319,20.48,20.4,20.02,0,0,0,370.0,0,0,0,13/01/2021 18:00:26,0,1
6320,20.46,20.48,19.97,0,0,0,370.0,1,0,0,13/01/2021 18:00:57,0,1
6321,20.41,20.42,20.04,0,0,0,370.0,1,0,0,13/01/2021 18:01:28,0,1
6322,20.43,20.49,20.01,0,0,0,370.0,1,0,0,13/01/2021 18:01:58,0,1
6323,20.4,20.45,20.05,0,0,0,370.0,0,0,0,13/01/2021 18:02:29,0,1
6324,20.36,20.49,20.05,0,0,0,370.0,0,0,0,13/01/2021 18:03:00,0,1
6325,20.36,20.43,19.92,0,0,0,370.0,0,0,0,13/01/2021 18:03:30,0,1
6326,20.45,20.47,19.95,0,0,0,370.0,0,0,0,13/01/2021 18:04:01,0,1
6327,20.42,20.46,20.04,0,0,0,370.0,0,0,0,13/01/2021 18:04:32,0,1
6328,20.36,20.45,19.94,0,0,0,370.0,0,0,0,13/01/2021 18:05:02,0,1
6329,20.38,20.49,19.97,0,0,0,370.0,0,0,0,13/01/2021 18:05:33,0,1
6330,20.43,20.46,19.97,0,0,0,370.0,0,0,0,13/01/2021 18:06:03,0,1
6331,20.41,20.4,20.05,0,0,0,370.0,0,0,0,13/01/2021 18:06:34,0,1
6332,20.4,20.42,19.94,0,0,0,370.0,0,0,0,13/01/2021 18:07:05,0,1
6333,20.35,20.45,20.05,0,0,0,370.0,0,0,0,13/01/2021 18:07:35,0,1
6334,20.46,20.38,19.98,0,0,0,370.0,0,0,0,13/01/2021 18:08:06,0,1
6335,20.42,20.43,20.06,0,0,0,370.0,0,0,0,13/01/2021 18:08:37,0,1
6336,20.39,20.34,20.04,0,0,0,370.0,0,0,0,13/01/2021 18:09:07,0,1
6337,20.35,20.42,19.96,0,0,0,370.0,0,0,0,13/01/2021 18:09:38,0,1
6338,20.41,20.44,19.99,0,0,0,370.0,0,0,0,13/01/2021 18:10:08,0,1
6339,20.46,20.45,19.98,0,0,0,370.0,0,0,0,13/01/2021 18:10:39,0,1
6340,20.44,20.4,19.96,0,0,0,370.0,0,0,0,13/01/2021 18:11:10,0,1
6341,20.45,20.46,19.92,0,0,0,370.0,0,0,0,13/01/2021 18:11:40,0,1
6342,20.47,20.46,19.98,0,0,0,370.0,0,0,0,13/01/2021 18:12:11,0,1
6343,20.46,20.43,19.97,0,0,0,370.0,0,0,0,13/01/2021 18:12:42,0,1
6344,20.4,20.49,20.05,0,0,0,370.0,0,0,0,13/01/2021 18:13:12,0,1
6345,20.44,20.47,19.94,0,0,0,370.0,0,0,0,13/01/2021 18:13:43,0,1
6346,20.36,20.4,19.97,0,0,0,370.0,0,0,0,13/01/2021 18:14:14,0,1
6347,20.43,20.49,19.96,0,0,0,370.0,0,0,0,13/01/2021 18:14:44,0,1
6348,20.41,20.44,19.98,0,0,0,370.0,0,0,0,13/01/2021 18:15:15,0,1
6349,20.45,20.35,19.98,0,0,0,365.0,0,0,0,13/01/2021 18:16:16,0,1
6350,20.5,20.36,19.99,0,0,0,365.0,0,0,0,13/01/2021 18:16:47,0,1
6351,20.35,20.35,19.99,0,0,0,365.0,0,0,0,13/01/2021 18:17:17,0,1
6352,20.41,20.44,19.94,0,0,0,365.0,0,0,0,13/01/2021 18:17:48,0,1
6353,20.42,20.43,20.0,0,0,0,365.0,0,0,0,13/01/2021 18:18:19,0,1
6354,20.43,20.34,20.03,0,0,0,365.0,0,0,0,13/01/2021 18:18:49,0,1
6355,20.44,20.37,19.93,0,0,0,365.0,0,0,0,13/01/2021 18:19:20,0,1
6356,20.34,20.39,20.03,0,0,0,365.0,0,0,0,13/01/2021 18:19:51,0,1
6357,20.36,20.39,20.05,0,0,0,365.0,0,0,0,13/01/2021 18:20:21,0,1
6358,20.38,20.42,19.91,0,0,0,365.0,0,0,0,13/01/2021 18:20:52,0,1
6359,20.35,20.41,19.98,0,0,0,365.0,0,0,0,13/01/2021 18:21:22,0,1
6360,20.41,20.41,19.96,0,0,0,365.0,0,0,0,13/01/2021 18:21:53,0,1
6361,20.35,20.36,20.02,0,0,0,365.0,0,0,0,13/01/2021 18:22:24,0,1
6362,20.41,20.42,19.95,0,0,0,365.0,0,0,0,13/01/2021 18:22:54,0,1
6363,20.38,20.41,19.94,0,0,0,365.0,0,0,0,13/01/2021 18:23:25,0,1
6364,20.36,20.36,19.99,0,0,0,365.0,0,0,0,13/01/2021 18:23:56,0,1
6365,20.29,20.38,20.0,0,0,0,365.0,0,0,0,13/01/2021 18:24:26,0,1
6366,20.39,20.44,19.99,0,0,0,365.0,0,0,0,13/01/2021 18:24:57,0,1
6367,20.39,20.39,19.97,0,0,0,365.0,0,0,0,13/01/2021 18:25:28,0,1
6368,20.34,20.38,19.92,0,0,0,365.0,0,0,0,13/01/2021 18:25:58,0,1
6369,20.37,20.44,19.9,0,0,0,365.0,0,0,0,13/01/2021 18:26:29,0,1
6370,20.39,20.35,19.95,0,0,0,365.0,0,0,0,13/01/2021 18:26:59,0,1
6371,20.4,20.36,19.97,0,0,0,365.0,0,0,0,13/01/2021 18:27:30,0,1
6372,20.42,20.41,19.92,0,0,0,365.0,0,0,0,13/01/2021 18:28:01,0,1
6373,20.41,20.42,19.99,0,0,0,365.0,0,0,0,13/01/2021 18:28:31,0,1
6374,20.36,20.38,19.98,0,0,0,365.0,0,0,0,13/01/2021 18:29:02,0,1
6375,20.36,20.37,20.0,0,0,0,365.0,0,0,0,13/01/2021 18:29:33,0,1
6376,20.35,20.35,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:30:03,0,1
6377,20.42,20.36,19.92,0,0,0,360.0,0,0,0,13/01/2021 18:30:34,0,1
6378,20.44,20.44,19.95,0,0,0,365.0,0,0,0,13/01/2021 18:31:05,0,1
6379,20.44,20.37,19.95,0,0,0,365.0,0,0,0,13/01/2021 18:31:35,0,1
6380,20.38,20.39,19.96,0,0,0,365.0,0,0,0,13/01/2021 18:32:06,0,1
6381,20.41,20.36,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:32:36,0,1
6382,20.34,20.41,19.92,0,0,0,360.0,0,0,0,13/01/2021 18:33:07,0,1
6383,20.36,20.4,19.98,0,0,0,360.0,0,0,0,13/01/2021 18:33:38,0,1
6384,20.37,20.39,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:34:08,0,1
6385,20.37,20.38,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:34:39,0,1
6386,20.4,20.35,19.96,0,0,0,360.0,0,0,0,13/01/2021 18:35:10,0,1
6387,20.36,20.38,20.0,0,0,0,360.0,0,0,0,13/01/2021 18:35:40,0,1
6388,20.42,20.39,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:36:11,0,1
6389,20.37,20.43,19.9,0,0,0,360.0,0,0,0,13/01/2021 18:36:42,0,1
6390,20.39,20.34,19.96,0,0,0,360.0,0,0,0,13/01/2021 18:37:12,0,1
6391,20.39,20.36,19.95,0,0,0,360.0,0,0,0,13/01/2021 18:37:43,0,1
6392,20.35,20.37,19.9,0,0,0,360.0,0,0,0,13/01/2021 18:38:13,0,1
6393,20.44,20.4,19.98,0,0,0,360.0,0,0,0,13/01/2021 18:38:44,0,1
6394,20.42,20.35,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:39:15,0,1
6395,20.36,20.35,19.9,0,0,0,360.0,0,0,0,13/01/2021 18:39:45,0,1
6396,20.42,20.36,19.87,0,0,0,360.0,0,0,0,13/01/2021 18:40:16,0,1
6397,20.38,20.4,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:40:47,0,1
6398,20.37,20.37,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:41:17,0,1
6399,20.39,20.41,19.9,0,0,0,360.0,0,0,0,13/01/2021 18:41:48,0,1
6400,20.38,20.4,19.93,0,0,0,360.0,0,0,0,13/01/2021 18:42:18,0,1
6401,20.36,20.39,19.99,0,0,0,360.0,0,0,0,13/01/2021 18:42:49,0,1
6402,20.37,20.4,19.92,0,0,0,360.0,0,0,0,13/01/2021 18:43:20,0,1
6403,20.39,20.34,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:43:50,0,1
6404,20.42,20.38,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:44:21,0,1
6405,20.37,20.43,19.86,0,0,0,360.0,0,0,0,13/01/2021 18:44:52,0,1
6406,20.42,20.36,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:45:22,0,1
6407,20.38,20.38,19.93,0,0,0,360.0,0,0,0,13/01/2021 18:45:53,0,1
6408,20.43,20.44,19.93,0,0,0,360.0,0,0,0,13/01/2021 18:46:24,0,1
6409,20.34,20.39,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:46:54,0,1
6410,20.38,20.4,19.99,0,0,0,360.0,0,0,0,13/01/2021 18:47:25,0,1
6411,20.37,20.42,19.87,0,0,0,360.0,0,0,0,13/01/2021 18:47:55,0,1
6412,20.41,20.34,19.9,0,0,0,360.0,0,0,0,13/01/2021 18:48:26,0,1
6413,20.4,20.34,19.84,0,0,0,360.0,0,0,0,13/01/2021 18:48:57,0,1
6414,20.28,20.38,19.94,0,0,0,360.0,0,0,0,13/01/2021 18:49:27,0,1
6415,20.34,20.38,19.93,0,0,0,360.0,0,0,0,13/01/2021 18:49:58,0,1
6416,20.4,20.36,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:50:29,0,1
6417,20.38,20.44,19.88,0,0,0,360.0,0,0,0,13/01/2021 18:50:59,0,1
6418,20.34,20.37,19.85,0,0,0,360.0,0,0,0,13/01/2021 18:51:30,0,1
6419,20.4,20.42,19.87,0,0,0,360.0,0,0,0,13/01/2021 18:52:01,0,1
6420,20.34,20.37,19.98,0,0,0,360.0,0,0,0,13/01/2021 18:52:31,0,1
6421,20.39,20.44,19.86,0,0,0,355.0,0,0,0,13/01/2021 18:53:02,0,1
6422,20.4,20.36,19.85,0,0,0,360.0,0,0,0,13/01/2021 18:53:32,0,1
6423,20.4,20.4,19.91,0,0,0,360.0,0,0,0,13/01/2021 18:54:03,0,1
6424,20.43,20.36,19.89,0,0,0,355.0,0,0,0,13/01/2021 18:54:34,0,1
6425,20.4,20.34,19.97,0,0,0,355.0,0,0,0,13/01/2021 18:55:04,0,1
6426,20.41,20.35,19.94,0,0,0,355.0,0,0,0,13/01/2021 18:55:35,0,1
6427,20.36,20.37,19.97,0,0,0,355.0,0,0,0,13/01/2021 18:56:06,0,1
6428,20.43,20.41,19.97,0,0,0,355.0,0,0,0,13/01/2021 18:56:36,0,1
6429,20.4,20.36,19.86,0,0,0,355.0,0,0,0,13/01/2021 18:57:07,0,1
6430,20.4,20.39,19.92,0,0,0,355.0,0,0,0,13/01/2021 18:57:38,0,1
6431,20.39,20.41,19.9,0,0,0,355.0,0,0,0,13/01/2021 18:58:08,0,1
6432,20.4,20.37,19.94,0,0,0,355.0,0,0,0,13/01/2021 18:58:39,0,1
6433,20.37,20.39,19.84,0,0,0,355.0,0,0,0,13/01/2021 18:59:09,0,1
6434,20.43,20.37,19.85,0,0,0,355.0,0,0,0,13/01/2021 18:59:40,0,1
6435,20.37,20.42,19.88,0,0,0,355.0,0,0,0,13/01/2021 19:00:11,0,1
6436,20.36,20.36,19.91,0,0,0,355.0,0,0,0,13/01/2021 19:00:41,0,1
6437,20.35,20.43,19.87,0,0,0,355.0,0,0,0,13/01/2021 19:01:12,0,1
6438,20.36,20.39,19.94,0,0,0,355.0,0,0,0,13/01/2021 19:01:43,0,1
6439,20.42,20.37,19.92,0,0,0,355.0,0,0,0,13/01/2021 19:02:13,0,1
